source_row_number,source_sheet_name,Unnamed: 2,pinyin,MC (NWH),MC (B&S),GSR,漢語大字典,廣韻,Unnamed: 9,normalized_character,normalized_pinyin,normalized_mc_nwh,normalized_mc_bs,normalized_gsr,normalized_hanyu_dazidian,normalized_guangyun
6896,Feuil1,亥,hai4,həyX,hojX,0937a,10283.050,274.22,6,亥,hai4,həyX,hojX,0937a,10283.050,274.22
6897,Feuil1,核,he2,heak,heak,0937a',21206.040,515.09,6,核,he2,heak,heak,0937a',21206.040,515.09
6898,Feuil1,咳,hai2,həy,hoj,0937g,10622.040,100.50,6,咳,hai2,həy,hoj,0937g,10622.040,100.50
6899,Feuil1,咳,kai4,khəyH,khojH,0937g,10622.040,100.50,6,咳,kai4,khəyH,khojH,0937g,10622.040,100.50
6900,Feuil1,孩,hai2,həy,hoj,0937h,21015.110,100.49,6,孩,hai2,həy,hoj,0937h,21015.110,100.49
6901,Feuil1,㤥,hai4,həyH,hojH,0937i,42298.100,390.45,6,㤥,hai4,həyH,hojH,0937i,42298.100,390.45
6902,Feuil1,侅,gai1,kəy,koj,0937j,10153.010,099.02 099.39 271.25 274.23,27,侅,gai1,kəy,koj,0937j,10153.010,099.02 099.39 271.25 274.23
6903,Feuil1,侅,gai1,ṅəyH,ngojH,0937j,10153.010,099.02 099.39 271.25 274.23,27,侅,gai1,ṅəyH,ngojH,0937j,10153.010,099.02 099.39 271.25 274.23
6904,Feuil1,垓,gai1,kəy,koj,0937k,10441.130,099.28,6,垓,gai1,kəy,koj,0937k,10441.130,099.28
6905,Feuil1,姟,gai1,kəy,koj,0937l,21047.090,099.34,6,姟,gai1,kəy,koj,0937l,21047.090,099.34
6906,Feuil1,晐,gai1,kəy,koj,0937m,21509.020,099.36,6,晐,gai1,kəy,koj,0937m,21509.020,099.36
6907,Feuil1,絯,hai4,heayX,heajX,0937n,53398.040,099.35 271.24,13,絯,hai4,heayX,heajX,0937n,53398.040,099.35 271.24
6908,Feuil1,絯,gai1,kəy,koj,0937n,53398.040,099.35 271.24,13,絯,gai1,kəy,koj,0937n,53398.040,099.35 271.24
6909,Feuil1,胲,gai1,kəy,koj,0937o,32071.030,099.42,6,胲,gai1,kəy,koj,0937o,32071.030,099.42
6910,Feuil1,該,gai1,kəy,koj,0937p,63970.070,099.26,6,該,gai1,kəy,koj,0937p,63970.070,099.26
6911,Feuil1,賅,gai1,kəy,koj,0937q,63641.020,099.40,6,賅,gai1,kəy,koj,0937q,63641.020,099.40
6912,Feuil1,陔,gai1,kəy,koj,0937r,64128.030,099.33,6,陔,gai1,kəy,koj,0937r,64128.030,099.33
6913,Feuil1,欬,kai4,khəyH,khojH,0937s,32139.050,387.13 390.24,13,欬,kai4,khəyH,khojH,0937s,32139.050,387.13 390.24
6914,Feuil1,硋,ai4,ṅəyH,ngojH,0937t,42430.130,390.29,6,硋,ai4,ṅəyH,ngojH,0937t,42430.130,390.29
6915,Feuil1,閡,ai4,ṅəyH,ngojH,0937u,74299.020,390.31,6,閡,ai4,ṅəyH,ngojH,0937u,74299.020,390.31
6916,Feuil1,刻,ke4,khok,khok,0937v,10337.020,529.34,6,刻,ke4,khək,khok,0937v,10337.020,529.34
6917,Feuil1,劾,he2,həyH,hojH,0937x,10370.020,386.30 390.46 530.42,20,劾,he2,həyH,hojH,0937x,10370.020,386.30 390.46 530.42
6918,Feuil1,劾,he2,hok,hok,0937x,10370.020,386.30 390.46 530.42,20,劾,he2,hək,hok,0937x,10370.020,386.30 390.46 530.42
6919,Feuil1,駭,hai4,heayX,heajX,0937y,74555.050,271.23,6,駭,hai4,heayX,heajX,0937y,74555.050,271.23
6920,Feuil1,骸,hai2,heay,heaj,0937z,74412.010,094.31,6,骸,hai2,heay,heaj,0937z,74412.010,094.31
6921,Feuil1,唉,ai1,qəy,'oj,0938a,10635.060,099.07 271.36,13,唉,ai1,qəy,'oj,0938a,10635.060,099.07 271.36
6922,Feuil1,埃,ai1,qəy,'oj,0938b,10447.150,099.06,6,埃,ai1,qəy,'oj,0938b,10447.150,099.06
6923,Feuil1,挨,ai1,qeayX,'eajX,0938c,31888.050,271.35 274.44,13,挨,ai1,qeayX,'eajX,0938c,31888.050,271.35 274.44
6924,Feuil1,挨,ai1,qəyX,'ojX,0938c,31888.050,271.35 274.44,13,挨,ai1,qəyX,'ojX,0938c,31888.050,271.35 274.44
6925,Feuil1,欸,ai1,qəy,'oj,0938d,32140.110,099.09 274.41 385.22,20,欸,ai1,qəy,'oj,0938d,32140.110,099.09 274.41 385.22
6926,Feuil1,娭,xi1,xi,xi,0938e,21054.140,062.39,6,娭,xi1,xi,xi,0938e,21054.140,062.39
6927,Feuil1,誒,xi1,xi,xi,0938f,63980.140,062.40,6,誒,xi1,xi,xi,0938f,63980.140,062.40
6928,Feuil1,臺,tai2,dəy,doj,0939a,42817.060,099.11,6,臺,tai2,dəy,doj,0939a,42817.060,099.11
6929,Feuil1,災,zai1,tsəy,tsoj,0940a,32190.060,100.26,6,災,zai1,tsəy,tsoj,0940a,32190.060,100.26
6930,Feuil1,灾,zai1,tsəy,tsoj,0940d,32190.020,100.25,6,灾,zai1,tsəy,tsoj,0940d,32190.020,100.25
6931,Feuil1,再,zai4,tsəyH,tsojH,0941a,10018.010,390.01,6,再,zai4,tsəyH,tsojH,0941a,10018.010,390.01
6932,Feuil1,彩,cai3,tshəyX,tshojX,0942a,20855.030,274.31,6,彩,cai3,tshəyX,tshojX,0942a,20855.030,274.31
6933,Feuil1,采,cai3,tshəyX,tshojX,0942a,63898.020,274.27,6,采,cai3,tshəyX,tshojX,0942a,63898.020,274.27
6934,Feuil1,採,cai3,tshəyX,tshojX,0942d,31901.010,274.28,6,採,cai3,tshəyX,tshojX,0942d,31901.010,274.28
6935,Feuil1,菜,cai4,tshəyH,tshojH,0942e,53236.100,391.01,6,菜,cai4,tshəyH,tshojH,0942e,53236.100,391.01
6936,Feuil1,才,cai2,dzəy,dzoj,0943a,31824.020,099.49,6,才,cai2,dzəy,dzoj,0943a,31824.020,099.49
6937,Feuil1,載,zai4,dzəyH,dzojH,0943a',53526.100,274.04 389.48 391.06,20,載,zai4,dzəyH,dzojH,0943a',53526.100,274.04 389.48 391.06
6938,Feuil1,載,zai4,tsəyH,tsojH,0943a',53526.100,274.04 389.48 391.06,20,載,zai4,tsəyH,tsojH,0943a',53526.100,274.04 389.48 391.06
6939,Feuil1,載,zai3,tsəyX,tsojX,0943a',53526.100,274.04 389.48 391.06,20,載,zai3,tsəyX,tsojX,0943a',53526.100,274.04 389.48 391.06
6940,Feuil1,裁,cai2,dzəy,dzoj,0943c',53086.020,099.46 391.07,13,裁,cai2,dzəy,dzoj,0943c',53086.020,099.46 391.07
6941,Feuil1,胾,zi4,tṣiH,tsriH,0943d',52932.050,357.05,6,胾,zi4,tṣiH,tsriH,0943d',52932.050,357.05
6942,Feuil1,戴,dai4,təyH,tojH,0943e',21413.090,390.54,6,戴,dai4,təyH,tojH,0943e',21413.090,390.54
6943,Feuil1,材,cai2,dzəy,dzoj,0943g,21158.010,099.50,6,材,cai2,dzəy,dzoj,0943g,21158.010,099.50
6944,Feuil1,財,cai2,dzəy,dzoj,0943h,63624.070,099.48,6,財,cai2,dzəy,dzoj,0943h,63624.070,099.48
6945,Feuil1,在,zai4,dzəyX,dzojX,0943i,10418.070,274.38 391.09,13,在,zai4,dzəyX,dzojX,0943i,10418.070,274.38 391.09
6946,Feuil1,𢦒,zai1,tsəy,tsoj,0943l,21400.040,100.32,6,𢦒,zai1,tsəy,tsoj,0943l,21400.040,100.32
6947,Feuil1,𢦏,zai1,tsəy,tsoj,0943o,21397.070,,0,𢦏,zai1,tsəy,tsoj,0943o,21397.070,
6948,Feuil1,鼒,zi1,tsi,tsi,0943r,74741.060,063.21 099.53,13,鼒,zi1,tsi,tsi,0943r,74741.060,063.21 099.53
6949,Feuil1,䊷,zi1,tṣi,tsri,0943s,53364.020,062.21,6,䊷,zi1,tṣi,tsri,0943s,53364.020,062.21
6950,Feuil1,豺,chai2,dẓeay,dzreaj,0943t,63908.040,095.15,6,豺,chai2,dẓeay,dzreaj,0943t,63908.040,095.15
6951,Feuil1,哉,zai1,tsəy,tsoj,0943v,10611.070,100.29,6,哉,zai1,tsəy,tsoj,0943v,10611.070,100.29
6952,Feuil1,栽,zai4,dzəyH,dzojH,0943y,21193.060,100.28 391.11,13,栽,zai4,dzəyH,dzojH,0943y,21193.060,100.28 391.11
6953,Feuil1,栽,zai1,tsəy,tsoj,0943y,21193.060,100.28 391.11,13,栽,zai1,tsəy,tsoj,0943y,21193.060,100.28 391.11
6954,Feuil1,烖,zai1,tsəy,tsoj,0943z,32198.160,100.24,6,烖,zai1,tsəy,tsoj,0943z,32198.160,100.24
6955,Feuil1,來,lai2,ləy,loj,0944a,10141.080,099.55,6,來,lai2,ləy,loj,0944a,10141.080,099.55
6956,Feuil1,徠,lai2,ləy,loj,0944f,20827.060,100.23 390.58,13,徠,lai2,ləy,loj,0944f,20827.060,100.23 390.58
6957,Feuil1,逨,lai2,ləy,loj,0944g,63848.070,100.18 390.63,13,逨,lai2,ləy,loj,0944g,63848.070,100.18 390.63
6958,Feuil1,勑,lai4,ləyH,lojH,0944i,10372.110,390.59,6,勑,lai4,ləyH,lojH,0944i,10372.110,390.59
6959,Feuil1,萊,lai2,ləy,loj,0944j,53230.080,099.56 390.56,13,萊,lai2,ləy,loj,0944j,53230.080,099.56 390.56
6960,Feuil1,萊,lai2,ləyH,lojH,0944j,53230.080,099.56 390.56,13,萊,lai2,ləyH,lojH,0944j,53230.080,099.56 390.56
6961,Feuil1,賚,lai4,ləyH,lojH,0944k,63647.040,390.55,6,賚,lai4,ləyH,lojH,0944k,63647.040,390.55
6962,Feuil1,騋,lai2,ləy,loj,0944m,74560.100,100.02,6,騋,lai2,ləy,loj,0944m,74560.100,100.02
6963,Feuil1,乃,nai3,nəyX,nojX,0945a,10031.050,274.16,6,乃,nai3,nəyX,nojX,0945a,10031.050,274.16
6964,Feuil1,鼐,nai4,nəyX,nojX,0945d,74741.010,274.18 390.49,13,鼐,nai4,nəyX,nojX,0945d,74741.010,274.18 390.49
6965,Feuil1,仍,reng2,ñiṅ,nying,0945e,10110.030,200.02,6,仍,reng2,ñiṅ,nying,0945e,10110.030,200.02
6966,Feuil1,扔,reng1,ñiṅ,nying,0945f,31828.010,200.07 433.05,13,扔,reng1,ñiṅ,nying,0945f,31828.010,200.07 433.05
6967,Feuil1,艿,reng2,ñiṅ,nying,0945g,53173.110,200.03,6,艿,reng2,ñiṅ,nying,0945g,53173.110,200.03
6968,Feuil1,芿,reng2,ñiṅ,nying,0945h,53182.020,433.06,6,芿,reng2,ñiṅ,nying,0945h,53182.020,433.06
6969,Feuil1,孕,yun4,yiṅH,yingH,0945j,21009.050,432.41,6,孕,yun4,yiṅH,yingH,0945j,21009.050,432.41
6970,Feuil1,迺,nai3,nəyX,nojX,0946a,63827.100,274.17,6,迺,nai3,nəyX,nojX,0946a,63827.100,274.17
6971,Feuil1,母,mu3,muwX,muwX,0947a,42380.030,325.18,6,母,mu3,muwX,muwX,0947a,42380.030,325.18
6972,Feuil1,姆,mu3,muwX,muwX,0947f,21041.130,438.14,6,姆,mu3,muwX,muwX,0947f,21041.130,438.14
6973,Feuil1,拇,mu3,muwX,muwX,0947g,31862.050,325.21,6,拇,mu3,muwX,muwX,0947g,31862.050,325.21
6974,Feuil1,坶,mu4,miuwk,mjuwk,0947h,10436.080,274.43,6,坶,mu4,miuwk,mjuwk,0947h,10436.080,274.43
6975,Feuil1,每,mei3,mwəy,mwoj,0947i,42381.020,272.32 387.51,13,每,mei3,mwəy,mwoj,0947i,42381.020,272.32 387.51
6976,Feuil1,每,mei3,mwəyH,mwojH,0947i,42381.020,272.32 387.51,13,每,mei3,mwəyH,mwojH,0947i,42381.020,272.32 387.51
6977,Feuil1,每,mei3,mwəyX,mwojX,0947i,42381.020,272.32 387.51,13,每,mei3,mwəyX,mwojX,0947i,42381.020,272.32 387.51
6978,Feuil1,梅,mei2,mwəy,mwoj,0947l,21215.130,096.41,6,梅,mei2,mwəy,mwoj,0947l,21215.130,096.41
6979,Feuil1,脢,mei2,mwəy,mwoj,0947m,32078.130,096.45 388.02,13,脢,mei2,mwəy,mwoj,0947m,32078.130,096.45 388.02
6980,Feuil1,脢,mei2,mwəyH,mwojH,0947m,32078.130,096.45 388.02,13,脢,mei2,mwəyH,mwojH,0947m,32078.130,096.45 388.02
6981,Feuil1,鋂,mei2,mwəy,mwoj,0947n,64209.030,096.52,6,鋂,mei2,mwəy,mwoj,0947n,64209.030,096.52
6982,Feuil1,畮,mu3,muwX,muwX,0947o,42542.160,325.24,6,畮,mu3,muwX,muwX,0947o,42542.160,325.24
6983,Feuil1,痗,mei4,mwəyH,mwojH,0947q,42675.130,387.52 388.15,13,痗,mei4,mwəyH,mwojH,0947q,42675.130,387.52 388.15
6984,Feuil1,痗,mei4,hwəyH,xwojH,0947q,42675.130,387.52 388.15,13,痗,mei4,hwəyH,xwojH,0947q,42675.130,387.52 388.15
6985,Feuil1,𠧩,hui3,hwəyH,xwojH,0947r,10095.080,388.11,6,𠧩,hui3,hwəyH,xwojH,0947r,10095.080,388.11
6986,Feuil1,悔,hui3,hwəyH,xwojH,0947s,42305.130,271.41 388.09,13,悔,hui3,hwəyH,xwojH,0947s,42305.130,271.41 388.09
6987,Feuil1,悔,hui3,hwəyX,xwojX,0947s,42305.130,271.41 388.09,13,悔,hui3,hwəyX,xwojX,0947s,42305.130,271.41 388.09
6988,Feuil1,晦,hui4,hwəyH,xwojH,0947t,21513.030,388.10,6,晦,hui4,hwəyH,xwojH,0947t,21513.030,388.10
6989,Feuil1,誨,hui4,hwəyH,xwojH,0947u,63977.070,388.08,6,誨,hui4,hwəyH,xwojH,0947u,63977.070,388.08
6990,Feuil1,海,hai3,həyX,xojX,0947x,31627.010,273.37,6,海,hai3,həyX,xojX,0947x,31627.010,273.37
6991,Feuil1,某,mou3,muwX,muwX,0948a,21177.040,325.20,6,某,mou3,muwX,muwX,0948a,21177.040,325.20
6992,Feuil1,媒,mei2,mwəy,mwoj,0948c,21063.130,096.42,6,媒,mei2,mwəy,mwoj,0948c,21063.130,096.42
6993,Feuil1,煤,mei2,mwəy,mwoj,0948d,32214.020,096.44,6,煤,mei2,mwəy,mwoj,0948d,32214.020,096.44
6994,Feuil1,禖,mei2,mwəy,mwoj,0948e,42404.020,096.48,6,禖,mei2,mwəy,mwoj,0948e,42404.020,096.48
6995,Feuil1,謀,mou2,miuw,mjuw,0948f,63993.190,211.30,6,謀,mou2,miuw,mjuw,0948f,63993.190,211.30
6996,Feuil1,畝,mu3,muwX,muwX,0949a,42538.030,,0,畝,mu3,muwX,muwX,0949a,42538.030,
6997,Feuil1,灰,hui1,hwəy,xwoj,0950a,32188.040,096.02,6,灰,hui1,hwəy,xwoj,0950a,32188.040,096.02
6998,Feuil1,恢,hui1,khwəy,khwoj,0950b,42294.130,096.08,6,恢,hui1,khwəy,khwoj,0950b,42294.130,096.08
6999,Feuil1,脄,mei2,mwəy,mwoj,0950c,32066.160,096.46 390.07,13,脄,mei2,mwəy,mwoj,0950c,32066.160,096.46 390.07
7000,Feuil1,脄,mei4,mwəyH,mwojH,0950c,32066.160,096.46 390.07,13,脄,mei4,mwəyH,mwojH,0950c,32066.160,096.46 390.07
7001,Feuil1,佩,pei4,bwəyH,bwojH,0951a,10150.070,387.36,6,佩,pei4,bwəyH,bwojH,0951a,10150.070,387.36
7002,Feuil1,珮,pei4,bwəyH,bwojH,0951c,21112.050,387.37,6,珮,pei4,bwəyH,bwojH,0951c,21112.050,387.37
7003,Feuil1,其,qi2,gi,gi,0952a,10245.010,060.02 061.40,13,其,qi2,gi,gi,0952a,10245.010,060.02 061.40
7004,Feuil1,其,ji1,ki,ki,0952a,10245.010,060.02 061.40,13,其,ji1,ki,ki,0952a,10245.010,060.02 061.40
7005,Feuil1,其,ji4,kiH,kiH,0952a,10245.010,060.02 061.40,13,其,ji4,kiH,kiH,0952a,10245.010,060.02 061.40
7006,Feuil1,騏,qi2,gi,gi,0952a',74559.100,060.13,6,騏,qi2,gi,gi,0952a',74559.100,060.13
7007,Feuil1,麒,qi2,gi,gi,0952b',74731.190,060.12,6,麒,qi2,gi,gi,0952b',74731.190,060.12
7008,Feuil1,惎,ji4,giH,giH,0952c',42308.010,358.08,6,惎,ji4,giH,giH,0952c',42308.010,358.08
7009,Feuil1,諅,ji4,giH,giH,0952d',63983.050,061.39 358.14,13,諅,ji4,giH,giH,0952d',63983.050,061.39 358.14
7010,Feuil1,璂,qi2,gi,gi,0952e',21133.060,060.22,6,璂,qi2,gi,gi,0952e',21133.060,060.22
7011,Feuil1,箕,ji1,ki,ki,0952f,52979.040,061.36,6,箕,ji1,ki,ki,0952f,52979.040,061.36
7012,Feuil1,僛,qi1,khi,khi,0952f',10217.060,061.27,6,僛,qi1,khi,khi,0952f',10217.060,061.27
7013,Feuil1,基,ji1,ki,ki,0952g,10449.070,061.35,6,基,ji1,ki,ki,0952g,10449.070,061.35
7014,Feuil1,朞,ji1,ki,ki,0952j,32084.010,061.33,6,朞,ji1,ki,ki,0952j,32084.010,061.33
7015,Feuil1,期,qi1,gi,gi,0952k,32083.070,060.03,6,期,qi1,gi,gi,0952k,32083.070,060.03
7016,Feuil1,稘,ji1,ki,ki,0952l,42611.060,061.34,6,稘,ji1,ki,ki,0952l,42611.060,061.34
7017,Feuil1,萁,qi2,gi,gi,0952m,53229.090,060.08 061.37,13,萁,qi2,gi,gi,0952m,53229.090,060.08 061.37
7018,Feuil1,萁,ji1,ki,ki,0952m,53229.090,060.08 061.37,13,萁,ji1,ki,ki,0952m,53229.090,060.08 061.37
7019,Feuil1,諆,qi1,khi,khi,0952n,63983.040,061.43,6,諆,qi1,khi,khi,0952n,63983.040,061.43
7020,Feuil1,諆,ji1,ki,ki,0952n,63983.040,061.43,6,諆,ji1,ki,ki,0952n,63983.040,061.43
7021,Feuil1,倛,qi1,khi,khi,0952p,10171.020,,0,倛,qi1,khi,khi,0952p,10171.020,
7022,Feuil1,欺,qi1,khi,khi,0952q,32142.030,061.21,6,欺,qi1,khi,khi,0952q,32142.030,061.21
7023,Feuil1,𣇳,qi2,gi,gi,0952r,21516.060,,0,𣇳,qi2,gi,gi,0952r,21516.060,
7024,Feuil1,棊,qi2,gi,gi,0952t,21224.050,060.18,6,棊,qi2,gi,gi,0952t,21224.050,060.18
7025,Feuil1,棋,qi2,gi,gi,0952t,21224.040,,0,棋,qi2,gi,gi,0952t,21224.040,
7026,Feuil1,旗,qi2,gi,gi,0952v,32183.130,060.04,6,旗,qi2,gi,gi,0952v,32183.130,060.04
7027,Feuil1,琪,qi2,gi,gi,0952x,21120.030,060.11,6,琪,qi2,gi,gi,0952x,21120.030,060.11
7028,Feuil1,祺,qi2,gi,gi,0952y,42401.240,060.25,6,祺,qi2,gi,gi,0952y,42401.240,060.25
7029,Feuil1,綦,qi2,gi,gi,0952z,53409.060,060.05,6,綦,qi2,gi,gi,0952z,53409.060,060.05
7030,Feuil1,綦,qi2,giH,giH,0952z,53409.060,060.05,6,綦,qi2,giH,giH,0952z,53409.060,060.05
7031,Feuil1,己,ji3,kiX,kiX,0953a,20983.050,251.16,6,己,ji3,kiX,kiX,0953a,20983.050,251.16
7032,Feuil1,妀,ji3,kiX,kiX,0953f,21027.120,251.17,6,妀,ji3,kiX,kiX,0953f,21027.120,251.17
7033,Feuil1,紀,ji3,kiX,kiX,0953i,53366.090,251.15,6,紀,ji3,kiX,kiX,0953i,53366.090,251.15
7034,Feuil1,記,ji4,kiH,kiH,0953j,63943.030,358.31,6,記,ji4,kiH,kiH,0953j,63943.030,358.31
7035,Feuil1,屺,qi3,khiX,khiX,0953k,10761.220,253.15,6,屺,qi3,khiX,khiX,0953k,10761.220,253.15
7036,Feuil1,杞,qi3,khiX,khiX,0953l,21162.030,253.14,6,杞,qi3,khiX,khiX,0953l,21162.030,253.14
7037,Feuil1,芑,qi3,khiX,khiX,0953q,53177.020,253.17,6,芑,qi3,khiX,khiX,0953q,53177.020,253.17
7038,Feuil1,起,qi3,khiX,khiX,0953r,53476.020,253.12,6,起,qi3,khiX,khiX,0953r,53476.020,253.12
7039,Feuil1,忌,ji4,giH,giH,0953s,42270.110,358.06,6,忌,ji4,giH,giH,0953s,42270.110,358.06
7040,Feuil1,忌,ji4,kiH,kiH,0953s,42270.110,358.06,6,忌,ji4,kiH,kiH,0953s,42270.110,358.06
7041,Feuil1,誋,ji4,giH,giH,0953u,63980.080,358.13,6,誋,ji4,giH,giH,0953u,63980.080,358.13
7042,Feuil1,跽,ji4,giX,giX,0953x,63711.020,250.35,6,跽,ji4,giX,giX,0953x,63711.020,250.35
7043,Feuil1,㠱,ji4,giX,giX,0953y,20987.010,,0,㠱,ji4,giX,giX,0953y,20987.010,
7044,Feuil1,異,yi4,yiH,yiH,0954a,42540.050,357.48,6,異,yi4,yiH,yiH,0954a,42540.050,357.48
7045,Feuil1,翼,yi4,yik,yik,0954d,53356.010,527.05,6,翼,yi4,yik,yik,0954d,53356.010,527.05
7046,Feuil1,廙,yi4,yiH,yiH,0954e,20899.020,357.54 527.03,13,廙,yi4,yiH,yiH,0954e,20899.020,357.54 527.03
7047,Feuil1,廙,yi4,yik,yik,0954e,20899.020,357.54 527.03,13,廙,yi4,yik,yik,0954e,20899.020,357.54 527.03
7048,Feuil1,趩,chi4,ṭhik,trhik,0954g,53500.120,525.04,6,趩,chi4,ṭhik,trhik,0954g,53500.120,525.04
7049,Feuil1,瀷,yi4,yik,yik,0954i,31791.040,527.22 529.02,13,瀷,yi4,yik,yik,0954i,31791.040,527.22 529.02
7050,Feuil1,喜,xi3,xiX,xiX,0955a,10649.020,251.12,6,喜,xi3,xiX,xiX,0955a,10649.020,251.12
7051,Feuil1,憘,xi3,xiX,xiX,0955d,42353.010,,0,憘,xi3,xiX,xiX,0955d,42353.010,
7052,Feuil1,嘻,xi1,xi,xi,0955e,10680.150,062.37,6,嘻,xi1,xi,xi,0955e,10680.150,062.37
7053,Feuil1,譆,xi1,xi,xi,0955f,64016.050,062.32,6,譆,xi1,xi,xi,0955f,64016.050,062.32
7054,Feuil1,嬉,xi1,xi,xi,0955g,21079.020,062.29 358.33,13,嬉,xi1,xi,xi,0955g,21079.020,062.29 358.33
7055,Feuil1,暿,xi3,xi,xi,0955i,21535.030,,0,暿,xi3,xi,xi,0955i,21535.030,
7056,Feuil1,熺,xi1,xi,xi,0955j,32232.030,,0,熺,xi1,xi,xi,0955j,32232.030,
7057,Feuil1,熹,xi1,xi,xi,0955k,32239.050,062.36,6,熹,xi1,xi,xi,0955k,32239.050,062.36
7058,Feuil1,糦,chi4,chiH,tsyhiH,0955l,53160.010,358.22,6,糦,chi4,chiH,tsyhiH,0955l,53160.010,358.22
7059,Feuil1,饎,chi4,chiH,tsyhiH,0955m,74473.010,358.20,6,饎,chi4,chiH,tsyhiH,0955m,74473.010,358.20
7060,Feuil1,疑,yi2,ṅi,ngi,0956a,42751.040,059.25,6,疑,yi2,ṅi,ngi,0956a,42751.040,059.25
7061,Feuil1,疑,ni3,ṅik,ngik,0956a,42751.040,059.25,6,疑,ni3,ṅik,ngik,0956a,42751.040,059.25
7062,Feuil1,儗,ni3,ṅiX,ngiX,0956b,10231.090,254.11 358.39 390.32 391.13,27,儗,ni3,ṅiX,ngiX,0956b,10231.090,254.11 358.39 390.32 391.13
7063,Feuil1,嶷,yi2,ṅi,ngi,0956c,10803.030,059.26 528.61,13,嶷,yi2,ṅi,ngi,0956c,10803.030,059.26 528.61
7064,Feuil1,擬,ni3,ṅiX,ngiX,0956d,31975.040,254.10,6,擬,ni3,ṅiX,ngiX,0956d,31975.040,254.10
7065,Feuil1,薿,ni3,ṅik,ngik,0956e,53315.010,254.12 528.62,13,薿,ni3,ṅik,ngik,0956e,53315.010,254.12 528.62
7066,Feuil1,薿,ni3,ṅiX,ngiX,0956e,53315.010,254.12 528.62,13,薿,ni3,ṅiX,ngiX,0956e,53315.010,254.12 528.62
7067,Feuil1,觺,yi2,ṅi,ngi,0956f,63934.050,059.27 528.65,13,觺,yi2,ṅi,ngi,0956f,63934.050,059.27 528.65
7068,Feuil1,觺,yi2,ṅik,ngik,0956f,63934.050,059.27 528.65,13,觺,yi2,ṅik,ngik,0956f,63934.050,059.27 528.65
7069,Feuil1,礙,ai4,ṅəyH,ngojH,0956g,42461.110,390.28,6,礙,ai4,ṅəyH,ngojH,0956g,42461.110,390.28
7070,Feuil1,凝,ning2,ṅiṅ,nging,0956h,10301.180,200.21 433.30,13,凝,ning2,ṅiṅ,nging,0956h,10301.180,200.21 433.30
7071,Feuil1,意,yi4,qiH,'iH,0957a,42323.030,358.27,6,意,yi4,qiH,'iH,0957a,42323.030,358.27
7072,Feuil1,噫,yi1,qeayH,'eajH,0957b,10694.010,062.45 384.43,13,噫,yi1,qeayH,'eajH,0957b,10694.010,062.45 384.43
7073,Feuil1,噫,yi1,qi,'i,0957b,10694.010,062.45 384.43,13,噫,yi1,qi,'i,0957b,10694.010,062.45 384.43
7074,Feuil1,鷾,yi4,qiH,'iH,0957c,74666.040,358.28,6,鷾,yi4,qiH,'iH,0957c,74666.040,358.28
7075,Feuil1,醷,yi4,qik,'ik,0957d,63601.090,254.30 526.20,13,醷,yi4,qik,'ik,0957d,63601.090,254.30 526.20
7076,Feuil1,醷,yi4,qiX,'iX,0957d,63601.090,254.30 526.20,13,醷,yi4,qiX,'iX,0957d,63601.090,254.30 526.20
7077,Feuil1,億,yi4,qik,'ik,0957e,10227.060,526.15,6,億,yi4,qik,'ik,0957e,10227.060,526.15
7078,Feuil1,憶,yi4,qik,'ik,0957f,42362.130,526.14,6,憶,yi4,qik,'ik,0957f,42362.130,526.14
7079,Feuil1,檍,yi4,qik,'ik,0957g,21305.030,526.26,6,檍,yi4,qik,'ik,0957g,21305.030,526.26
7080,Feuil1,繶,yi4,qik,'ik,0957h,53462.010,526.19,6,繶,yi4,qik,'ik,0957h,53462.010,526.19
7081,Feuil1,臆,yi4,qik,'ik,0957i,32118.030,526.16,6,臆,yi4,qik,'ik,0957i,32118.030,526.16
7082,Feuil1,醫,yi1,qi,'i,0958a,63595.090,062.41,6,醫,yi1,qi,'i,0958a,63595.090,062.41
7083,Feuil1,恥,chi3,ṭhiX,trhiX,0959a,42290.010,254.18,6,恥,chi3,ṭhiX,trhiX,0959a,42290.010,254.18
7084,Feuil1,頤,yi2,yi,yi,0960c,74371.110,059.07,6,頤,yi2,yi,yi,0960c,74371.110,059.07
7085,Feuil1,巸,yi2,yi,yi,0960d,20986.080,059.03,6,巸,yi2,yi,yi,0960d,20986.080,059.03
7086,Feuil1,姬,ji1,ki,ki,0960f,21049.150,059.14 061.32,13,姬,ji1,ki,ki,0960f,21049.150,059.14 061.32
7087,Feuil1,茝,chai3,chiX,tsyhiX,0960i,53214.170,250.42,6,茝,chai3,chiX,tsyhiX,0960i,53214.170,250.42
7088,Feuil1,茝,zhi3,ciX,tsyiX,0960i,53214.170,250.42,6,茝,zhi3,ciX,tsyiX,0960i,53214.170,250.42
7089,Feuil1,熙,xi1,xi,xi,0960j,32226.060,062.28,6,熙,xi1,xi,xi,0960j,32226.060,062.28
7090,Feuil1,𩟄,chi4,chiH,tsyhiH,0960k,74475.100,,0,𩟄,chi4,chiH,tsyhiH,0960k,74475.100,
7091,Feuil1,止,zhi3,ciX,tsyiX,0961a,21435.030,250.38,6,止,zhi3,ciX,tsyiX,0961a,21435.030,250.38
7092,Feuil1,旹,shi2,ji,dzyi,0961b',21496.090,059.19,6,旹,shi2,ji,dzyi,0961b',21496.090,059.19
